eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.1111,0.8111655523768881,5.0,0.8880437366294271,0.49707189202308655,0.8916467780429594,0.884469696969697,2700.929,0.8430523158947018,84.601,11.8127,84.655,0.423,0.06942236423492432
1.0776,0.7962504017238563,5.0,0.8875379939209728,0.524534285068512,0.9059665871121718,0.8698441796516957,2785.007,0.8397200933022326,87.234,11.9316,83.811,0.419,0.05027453899383545
1.1069,0.8200545817593661,5.0,0.8833939393939394,0.5449793338775635,0.8696897374701671,0.8975369458128079,2711.071,0.8397200933022326,84.919,11.8144,84.643,0.423,0.01537642776966095
1.0916,0.8060200624845237,5.0,0.8907168037602821,0.5221466422080994,0.9045346062052506,0.8773148148148148,2749.06,0.8450516494501833,86.109,11.7926,84.799,0.424,0.04704670011997223
1.1111,0.7962654169761916,5.0,0.8887333799860042,0.6149973273277283,0.9093078758949881,0.8690693430656934,2701.001,0.8410529823392202,84.603,11.7922,84.802,0.424,0.01800619065761566
1.1185,0.7979800534226873,5.0,0.8814604077761973,0.5636209845542908,0.8873508353221957,0.8756476683937824,2683.018,0.8333888703765412,84.04,11.9324,83.806,0.419,0.05679226517677307
1.1261,0.7956084338301539,5.0,0.8800379326695117,0.5517472624778748,0.8859188544152745,0.874234573716439,2665.044,0.8313895368210596,83.477,11.894,84.076,0.42,0.033901536464691163
1.0936,0.8015299751853198,5.0,0.8829812485164965,0.59749436378479,0.8878281622911695,0.8781869688385269,2744.123,0.8357214261912695,85.954,11.7971,84.767,0.424,0.013968539237976075
1.0842,0.7831099485266613,5.0,0.8846688281611859,0.6943159103393555,0.9116945107398569,0.8591992802519118,2767.901,0.834055314895035,86.699,11.8303,84.529,0.423,0.012483799457550048
1.0893,0.7873013113320373,5.0,0.8872424172262097,0.7642756700515747,0.9145584725536993,0.8615107913669064,2754.969,0.8377207597467511,86.294,11.7724,84.944,0.425,0.006183930486440658
1.1024,0.8153698230307629,5.0,0.8652021967049426,0.7304620742797852,0.8272076372315036,0.9068550497121926,2722.329,0.8200599800066645,85.271,11.7633,85.01,0.425,0.025626993179321288
1.0993,0.8075373932468244,5.0,0.837669094693028,0.7480568289756775,0.7684964200477327,0.9205260148656375,2729.825,0.7920693102299233,85.506,11.6545,85.804,0.429,0.0763254165649414
1.1154,0.8043027917832324,5.0,0.8652377432865238,0.6958895921707153,0.8381861575178997,0.8940936863543788,2690.516,0.817727424191936,84.275,11.8508,84.382,0.422,0.02285153418779373
1.1171,0.8008714114864046,5.0,0.8531994981179422,0.7352345585823059,0.8114558472553699,0.8994708994708994,2686.323,0.8050649783405531,84.143,11.8493,84.393,0.422,0.02970179319381714
1.116,0.7927418377615156,5.0,0.841918294849023,0.7457013130187988,0.7918854415274463,0.8986998916576381,2689.172,0.7924025324891703,84.233,11.8137,84.647,0.423,0.019645252823829652
1.1072,0.7939056515302386,5.0,0.8479517466700175,0.685648500919342,0.8052505966587112,0.8954352441613588,2710.4,0.7984005331556148,84.898,11.9074,83.981,0.42,0.027546000480651856
1.0942,0.7875196910545976,5.0,0.8148148148148148,0.8044970631599426,0.7350835322195705,0.913946587537092,2742.667,0.7667444185271576,85.908,11.7427,85.16,0.426,0.02398873120546341
1.091,0.7823296822561865,5.0,0.8221241236042586,0.8022391200065613,0.7556085918854415,0.9014806378132119,2750.678,0.7717427524158614,86.159,11.8151,84.637,0.423,0.02523324191570282
1.0993,0.7601463591964469,5.0,0.7490722238081644,0.9993476867675781,0.626252983293556,0.9318181818181818,2729.831,0.7070976341219594,85.506,13.0699,76.512,0.383,0.04853040874004364
1.076,0.7564038734082515,5.0,0.771342300301949,1.0017966032028198,0.6706443914081146,0.9076227390180879,2789.117,0.7224258580473175,87.363,11.752,85.092,0.425,0.008780410140752792
