eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.0304,0.8334647826476368,5.0,0.9019235336024698,0.5261881947517395,0.9064439140811456,0.8974480151228733,2912.41,0.862379206931023,91.225,141.247,615.942,2.407,0.3365892098230474
1.0422,0.8282442164935961,4.99,0.8985507246376812,0.5113731026649475,0.9026252983293556,0.8945127719962157,2879.398,0.8577140953015662,90.191,141.8864,620.215,2.396,0.33575177473180434
1.0382,0.8295866327374649,4.99,0.8992395437262358,0.5245909690856934,0.9031026252983294,0.8954093705631803,2890.473,0.8587137620793069,90.538,143.5584,619.957,2.403,0.3321770127268805
1.049,0.8329129062679459,4.99,0.9017094017094016,0.5189336538314819,0.9064439140811456,0.8970240906943788,2860.791,0.8620459846717761,89.608,146.2211,615.506,2.394,0.3284435074669974
1.0376,0.8306158360861295,5.0,0.8999762413875029,0.5321706533432007,0.9040572792362769,0.8959318826868495,2892.315,0.8597134288570476,90.596,146.3744,621.693,2.425,0.3208105716906803
1.1145,0.8219349128325089,4.99,0.8959469068499644,0.5416290760040283,0.9021479713603818,0.8898305084745762,2692.659,0.8537154281906031,84.342,151.633,606.728,2.341,0.3238498294857186
1.048,0.8279159883460567,4.99,0.8974053796715069,0.5302968621253967,0.8997613365155132,0.8950617283950617,2863.426,0.8563812062645785,89.691,149.528,621.957,2.408,0.324030676484108
1.0438,0.8322714652252025,4.99,0.9006181645268664,0.5506082773208618,0.9040572792362769,0.89720511605874,2874.942,0.8607130956347884,90.052,151.1256,621.999,2.415,0.3144054358952666
1.0298,0.8322714652252025,5.0,0.9006181645268664,0.5449544787406921,0.9040572792362769,0.89720511605874,2914.154,0.8607130956347884,91.28,152.9566,621.091,2.419,0.31116209384557364
1.0384,0.8248884393094038,5.0,0.899952807928268,0.5345048308372498,0.9102625298329355,0.8898740083994401,2889.891,0.8587137620793069,90.52,154.2486,622.372,2.431,0.30331708447138467
1.0345,0.8296016479898001,4.99,0.9004267425320057,0.5526986718177795,0.9064439140811456,0.8944889307583608,2900.901,0.8600466511162945,90.865,155.2969,624.61,2.415,0.30404518588383994
1.0331,0.8306008208337943,4.99,0.8987854251012146,0.5525023341178894,0.9007159904534606,0.8968631178707225,2904.732,0.85838053982006,90.985,157.6935,621.459,2.41,0.3038195013999939
1.037,0.8313017960349197,5.0,0.8983778625954199,0.5546583533287048,0.8988066825775657,0.8979494515975203,2893.991,0.8580473175608131,90.648,159.5608,620.453,2.413,0.29238030074478744
1.1462,0.8370297196626046,5.0,0.9046489563567363,0.5405641198158264,0.9102625298329355,0.8991041961338991,2618.134,0.866044651782739,82.008,160.856,621.674,2.425,0.2911843983026651
1.0343,0.8268272508390102,5.0,0.8981723237597911,0.5671718120574951,0.9031026252983294,0.8932955618508026,2901.508,0.8570476507830723,90.884,161.8339,624.097,2.441,0.2883478925197939
1.0628,0.8332856533215318,4.99,0.9001667857993805,0.5673679113388062,0.9016706443914081,0.8986679352997146,2823.58,0.8603798733755414,88.443,162.916,626.089,2.425,0.28669255307958097
1.0345,0.828975222199392,4.99,0.9005210800568452,0.5688445568084717,0.9073985680190931,0.8937470615890927,2900.828,0.8600466511162945,90.862,164.7666,625.127,2.428,0.28376123547554016
1.0232,0.8382080218327037,5.0,0.9047732130135359,0.5383352637290955,0.9093078758949881,0.9002835538752363,2932.819,0.866377874041986,91.864,165.6826,627.706,2.444,0.2807699478702781
